split,filename,titulo,etiquetas_rostro,etiquetas_cabello,etiquetas_otras,clases_idx,analisis,page_url,imagen_local
train,skin-fade-textured-crop-asian-hair__00.jpg,Skin Fade Textured Crop Asian Hair,Round Face Shape,Straight,Asian|Black|Fade|Skin Fade,14|5,"A mediumskin fadeand textured crop has become the go-to combination look for many guys and it looks really good onAsianhair types too. It’s neat, easy to style and looks on-trend. What could be better?",https://manforhimself.com/mens-hairstyles/skin-fade-textured-crop-asian-hair/,dataset_cryai/images/skin-fade-textured-crop-asian-hair__00.jpg
train,jeremy-allen-whites-hair-90s-inspired-curly-centre-parted-hairstyle__00.jpg,Jeremy Allen Whites Hair 90S Inspired Curly Centre Parted Hairstyle,Square Face Shape,Curly|Medium|Texture|Wavy,Celebrity|Centre Part|Classic,15|0|2|6|8,Man For Himself is run by Robin James – men’s grooming and lifestyle creator.,https://manforhimself.com/mens-hairstyles/jeremy-allen-whites-hair-90s-inspired-curly-centre-parted-hairstyle/,dataset_cryai/images/jeremy-allen-whites-hair-90s-inspired-curly-centre-parted-hairstyle__00.jpg
train,richard-maddden-short-back-and-sides-styled-with-quiff__00.jpg,Richard Maddden Short Back And Sides Styled With Quiff,Rectangle Face Shape,Medium|Normal|Texture|Thick|Wavy,Brown|Celebrity|Classic|Grey|Quiff,13|2|3|6|7|8,"Richard Madden makes the classic short back and sides with a quiff look Hollywood cool. It’s thick, it’s textured and the brushed-up quiff makes it look modern. If you’ve gotthicker hairthis style is perfect for you.",https://manforhimself.com/mens-hairstyles/richard-maddden-short-back-and-sides-styled-with-quiff/,dataset_cryai/images/richard-maddden-short-back-and-sides-styled-with-quiff__00.jpg
train,jon-hamms-hair-quiff-with-short-back-and-sides-side-parting__00.jpg,Jon Hamms Hair Quiff With Short Back And Sides Side Parting,Round Face Shape,Straight|Thick,Celebrity|Classic|Grey|Quiff|Scissor Cut,14|5|7,"We love that Jon Hamm’squiffis a softer, less slicked down version of his Mad Men character Don Draper’s hair. Kinda like if Don were on holiday and left the Brylcream at home.",https://manforhimself.com/mens-hairstyles/jon-hamms-hair-quiff-with-short-back-and-sides-side-parting/,dataset_cryai/images/jon-hamms-hair-quiff-with-short-back-and-sides-side-parting__00.jpg
train,niall-horan-short-swept-back-quiff-hairstyle__00.jpg,Niall Horan Short Swept Back Quiff Hairstyle,Round Face Shape,,Brown|Celebrity|Classic|Quiff|taper,14,We much prefer Niall Horan’s light brown short back and sides compared to the spiked up blonde highlights of his One Direction years. Niall’s swept backquifflooks both groomed and effortless at the same time.,https://manforhimself.com/mens-hairstyles/niall-horan-short-swept-back-quiff-hairstyle/,dataset_cryai/images/niall-horan-short-swept-back-quiff-hairstyle__00.jpg
train,connor-finnerty-90s-inspired-curtains-hairstyle-with-undercut__00.jpeg,Connor Finnerty 90S Inspired Curtains Hairstyle With Undercut,Square Face Shape,Medium,90s Throwback|Celebrity|Centre Part|Scissor Cut|Undercut,15|2,"Actor and musicianConnor Finnerty’s90s-inspiredcurtains hairstyle delivers a playful dose of boyband nostalgia, while the edgyundercutbrings it bang up to date. Oh, and that volume? Chef’s kiss.",https://manforhimself.com/mens-hairstyles/connor-finnerty-90s-inspired-curtains-hairstyle-with-undercut/,dataset_cryai/images/connor-finnerty-90s-inspired-curtains-hairstyle-with-undercut__00.jpeg
train,asap-rocky-hair-intricate-braided-cornrows-hairstyle__00.jpg,Asap Rocky Hair Intricate Braided Cornrows Hairstyle,Oval Face Shape,Curly|Short|Thick,Afro|Black|Braids|Celebrity,12|0|4|7,Man For Himself is run by Robin James – men’s grooming and lifestyle creator.,https://manforhimself.com/mens-hairstyles/asap-rocky-hair-intricate-braided-cornrows-hairstyle/,dataset_cryai/images/asap-rocky-hair-intricate-braided-cornrows-hairstyle__00.jpg
train,timothee-chalamet-medium-length-curly-hairstyle__00.jpg,Timothee Chalamet Medium Length Curly Hairstyle,Triangle Face Shape,Curly|Medium,Brown|Celebrity|Classic|Scissor Cut,16|0|2,"Timothée Chalamet’smedium length,curly hairstylecurly hairstyleis a grown out version of themini mullet with volumehe had last year.",https://manforhimself.com/mens-hairstyles/timothee-chalamet-medium-length-curly-hairstyle/,dataset_cryai/images/timothee-chalamet-medium-length-curly-hairstyle__00.jpg
train,harris-dickinson-modern-mullet-with-textured-fringe__00.jpg,Harris Dickinson Modern Mullet With Textured Fringe,Oval Face Shape,Medium|Straight|Texture,Celebrity|Fringe|Mullet,12|2|5|6,Harris Dickinson’s modernmulletwithtextured fringeis definitely not a look for anyone who isn’t confident about standing out in a crowd.,https://manforhimself.com/mens-hairstyles/harris-dickinson-modern-mullet-with-textured-fringe/,dataset_cryai/images/harris-dickinson-modern-mullet-with-textured-fringe__00.jpg
train,danny-ramirez-long-curly-hair-slicked-down-with-centre-parting__00.jpg,Danny Ramirez Long Curly Hair Slicked Down With Centre Parting,Long|Triangle Face Shape,Curly|Wavy,Brown|Celebrity|Scissor Cut,10|16|0|8,"Seen most recently as Fanboy inTop Gun: Maverick, MFH is fanboying over Danny Ramirez’slongcurly hairstyleslickeddown with acentre parting.",https://manforhimself.com/mens-hairstyles/danny-ramirez-long-curly-hair-slicked-down-with-centre-parting/,dataset_cryai/images/danny-ramirez-long-curly-hair-slicked-down-with-centre-parting__00.jpg
train,luther-ford-the-crown-french-crop-hairstyle__00.jpeg,Luther Ford The Crown French Crop Hairstyle,Diamond Face Shape,Short,Celebrity|French Crop|Scissor Cut|taper,9|4,Luther Ford’s tousledFrench crophaircut is a great example of how to freshen up a classic style.,https://manforhimself.com/mens-hairstyles/luther-ford-the-crown-french-crop-hairstyle/,dataset_cryai/images/luther-ford-the-crown-french-crop-hairstyle__00.jpeg
train,giles-surridges-hair-wavy-tousled-hairstyle__00.jpg,Giles Surridges Hair Wavy Tousled Hairstyle,Oval Face Shape,Curly|Medium|Texture|Thick|Wavy,Celebrity|Fringe,12|0|2|6|7|8,"Blue Moonactor Giles Surridge’s hair is proof that “effortless” doesn’t always mean “effort-free”. Luckily, most of the effort comes from making sure you get a great cut.",https://manforhimself.com/mens-hairstyles/giles-surridges-hair-wavy-tousled-hairstyle/,dataset_cryai/images/giles-surridges-hair-wavy-tousled-hairstyle__00.jpg
train,sebastian-stan-crew-cut-with-high-fade-and-texture__00.jpg,Sebastian Stan Crew Cut With High Fade And Texture,Square Face Shape,Short|Texture,Brown|Celebrity|Classic,15|4|6,"Sebastian Stan’screw cutwith highfadeandtextureis an edgier, harder hair look than we’re used to seeing on him.(As well as starring as Tommy Lee, he’s part of the Marvel’s film universe playing the Winter Soldier, complete with shoulder length hair).",https://manforhimself.com/mens-hairstyles/sebastian-stan-crew-cut-with-high-fade-and-texture/,dataset_cryai/images/sebastian-stan-crew-cut-with-high-fade-and-texture__00.jpg
train,central-cees-hair-long-stitch-braided-style__00.jpg,Central Cees Hair Long Stitch Braided Style,Oval Face Shape,Curly|Wavy,Black|Braids|Celebrity,12|0|8,Central Cee’s hair look – in these intricate stitchbraids– is more than just a hairstyle; it’s becoming a personal brand.,https://manforhimself.com/mens-hairstyles/central-cees-hair-long-stitch-braided-style/,dataset_cryai/images/central-cees-hair-long-stitch-braided-style__00.jpg
train,bad-bunny-slicked-back-medium-length-hair-with-undercut-and-side-part__00.jpg,Bad Bunny Slicked Back Medium Length Hair With Undercut And Side Part,Oval Face Shape,Curly|Thick,Beard|Celebrity|Side Part|Slicked Back|Undercut,12|0|7,Bad Bunny’sslicked backmedium-length hairwithundercutandside partis a serious vibe – and MFH is here for it.,https://manforhimself.com/mens-hairstyles/bad-bunny-slicked-back-medium-length-hair-with-undercut-and-side-part/,dataset_cryai/images/bad-bunny-slicked-back-medium-length-hair-with-undercut-and-side-part__00.jpg
train,rupert-friend-swept-back-short-hairstyle__00.png,Rupert Friend Swept Back Short Hairstyle,Round Face Shape,Fine|Straight,Celebrity|Quiff|Receding|Scissor Cut|Thinning,14|1|5,"He made a global name for himself as CIA operative/assassin, Quinn in Homeland for which he mainly sported a textured crew cut. But Rupert Friend’sswept backswept backshort hairstyleis a more suave, sophisticated look for the 40 year old actor.",https://manforhimself.com/mens-hairstyles/rupert-friend-swept-back-short-hairstyle/,dataset_cryai/images/rupert-friend-swept-back-short-hairstyle__00.png
train,jude-bellingham-afro-with-high-top-low-taper-and-precise-hairline__00.jpg,Jude Bellingham Afro With High Top Low Taper And Precise Hairline,Oval Face Shape,Thick,Afro|Celebrity|Scissor Cut|taper,12|7,"He’s might only be 20 but the Borussia Dortmund and England midfielder is getting rave reviews from big names including England manager Gareth Southgate to Man City coach Pep Guardiola. And Jude Bellingham’sAfrowithhigh top, lowtaperand precise hairline is just as on point as his footballing skills.",https://manforhimself.com/mens-hairstyles/jude-bellingham-afro-with-high-top-low-taper-and-precise-hairline/,dataset_cryai/images/jude-bellingham-afro-with-high-top-low-taper-and-precise-hairline__00.jpg
train,tyriq-withers-hair-wet-look-tapered-crop__00.jpg,Tyriq Withers Hair Wet Look Tapered Crop,Square Face Shape,Texture|Thick|Wavy,Celebrity|Slicked Back|taper,15|6|7|8,Tyriq Withers’ hair shows us how awet-looktaperdoesn’t have to be high drama to make an impact.,https://manforhimself.com/mens-hairstyles/tyriq-withers-hair-wet-look-tapered-crop/,dataset_cryai/images/tyriq-withers-hair-wet-look-tapered-crop__00.jpg
train,benson-boones-hair-tousled-style-with-centre-part-and-moustache__00.jpg,Benson Boones Hair Tousled Style With Centre Part And Moustache,Square Face Shape,Curly|Medium|Texture|Wavy,90s Throwback|Brown|Celebrity|Scissor Cut,15|0|2|6|8,"With a relaxedcentre partand tousled90s vibe,Beautiful ThingssingerBenson Boone’s hair is hitting all the right notes. Plus, that thin chevron-esque moustache? Chef’s kiss.",https://manforhimself.com/mens-hairstyles/benson-boones-hair-tousled-style-with-centre-part-and-moustache/,dataset_cryai/images/benson-boones-hair-tousled-style-with-centre-part-and-moustache__00.jpg
train,sam-smith-bleached-blonde-buzz-cut__00.jpg,Sam Smith Bleached Blonde Buzz Cut,Round Face Shape,Fine|Short,Blonde|Buzz Cut|Celebrity|Coloured Hair|Dyed|Thinning,14|1|4,"Sam Smith’sbleached blonde buzz cutis a welcome change up – the singer went from a pompadour in their early days, to a brown buzz cut comfort zone. And that’s where they stayed.",https://manforhimself.com/mens-hairstyles/sam-smith-bleached-blonde-buzz-cut/,dataset_cryai/images/sam-smith-bleached-blonde-buzz-cut__00.jpg
train,afro-box-cut-high-top-fade-hairstyle__00.jpg,Afro Box Cut High Top Fade Hairstyle,Rectangle Face Shape,Curly|Texture|Thick,Afro|Black|Flat Top,13|0|6|7,Personally we think the flat top has stood the test of time. It reminds us of Will Smith in the early days of Fresh Prince of Bel Air and it still looks as fresh today as it did then.,https://manforhimself.com/mens-hairstyles/afro-box-cut-high-top-fade-hairstyle/,dataset_cryai/images/afro-box-cut-high-top-fade-hairstyle__00.jpg
train,cameron-dallas-90s-inspired-hairstyle__00.jpg,Cameron Dallas 90S Inspired Hairstyle,Triangle Face Shape,Medium|Normal|Straight,90s Throwback|Brown|Cameron Dallas|Celebrity,16|2|3|5,"Trends come, they go, they come back. Unfortunately for us, the curtains/centre parting look is back. For now.",https://manforhimself.com/mens-hairstyles/cameron-dallas-90s-inspired-hairstyle/,dataset_cryai/images/cameron-dallas-90s-inspired-hairstyle__00.jpg
train,yungblud-messy-textured-90s-emo-hairstyle__00.jpg,Yungblud Messy Textured 90S Emo Hairstyle,Round Face Shape,Texture,90s Throwback|Celebrity|Coloured Hair|Dyed,14|6,"Yungblud’smessy,textured90semo hairstyle is probably one of his more ‘pared back’ looks.",https://manforhimself.com/mens-hairstyles/yungblud-messy-textured-90s-emo-hairstyle/,dataset_cryai/images/yungblud-messy-textured-90s-emo-hairstyle__00.jpg
train,pete-davidson-bleach-blonde-messy-cut__00.jpg,Pete Davidson Bleach Blonde Messy Cut,Triangle Face Shape,Short,Celebrity|Coloured Hair|Scissor Cut,16|4,Pete Davidson’s messy mop of hair is as iconic as his relationship status.,https://manforhimself.com/mens-hairstyles/pete-davidson-bleach-blonde-messy-cut/,dataset_cryai/images/pete-davidson-bleach-blonde-messy-cut__00.jpg
train,seth-rogen-greying-crew-cut__00.jpg,Seth Rogen Greying Crew Cut,Round Face Shape,Short,Celebrity|Classic|crop|Grey,14|4,Seth Rogen’sgreyingcrew cutis a simple tweak that has given the actor with the ‘eternal teenager’ vibe and look a push into adulthood.,https://manforhimself.com/mens-hairstyles/seth-rogen-greying-crew-cut/,dataset_cryai/images/seth-rogen-greying-crew-cut__00.jpg
train,ed-mcvey-the-crown-textured-short-back-and-sides-hairstyle__00.jpeg,Ed Mcvey The Crown Textured Short Back And Sides Hairstyle,Oval Face Shape,Short|Texture,Blonde|Celebrity|Scissor Cut,12|4|6,Ed McVey’stexturedtop with short back and sides is edgier than his on-screen character Prince William’s classicquiff– it was the early aughts after all – andMFHis so here for it.,https://manforhimself.com/mens-hairstyles/ed-mcvey-the-crown-textured-short-back-and-sides-hairstyle/,dataset_cryai/images/ed-mcvey-the-crown-textured-short-back-and-sides-hairstyle__00.jpeg
train,dan-levys-quiff-with-shorter-back-and-sides__00.jpg,Dan Levys Quiff With Shorter Back And Sides,Diamond Face Shape|Oval Face Shape|Round Face Shape|Square Face Shape,Straight|Thick|Wavy,Classic|Quiff|Volume,9|12|14|15|5|7|8,We reckon even Elvis would be all shook up about Dan Levy’s quiff.,https://manforhimself.com/mens-hairstyles/dan-levys-quiff-with-shorter-back-and-sides/,dataset_cryai/images/dan-levys-quiff-with-shorter-back-and-sides__00.jpg
train,robert-pattinson-short-cut-with-texture__00.jpg,Robert Pattinson Short Cut With Texture,Square Face Shape,Straight|Texture|Thick,Brown|Celebrity|Classic|Scissor Cut,15|5|6|7,"The former Twilight-er turned superhero specialises in working the kind oftextured, tousled hairstyles that would look way too ‘IDGAF’ for most of us mere mortals to get away with at work, let alone on a red carpet.",https://manforhimself.com/mens-hairstyles/robert-pattinson-short-cut-with-texture/,dataset_cryai/images/robert-pattinson-short-cut-with-texture__00.jpg
train,ryan-gosling-tapered-fade-with-square-textured-top__00.jpg,Ryan Gosling Tapered Fade With Square Textured Top,Oval Face Shape,Normal|Straight,Fade|taper,12|3|5,"Ryan Gosling has had many styles over the years (side partings, slick backs, even bleach blonde!) but in recent years he’s been all about ataperfade.",https://manforhimself.com/mens-hairstyles/ryan-gosling-tapered-fade-with-square-textured-top/,dataset_cryai/images/ryan-gosling-tapered-fade-with-square-textured-top__00.jpg
train,ben-whishaw-wavy-quiff-for-thick-hair__00.jpg,Ben Whishaw Wavy Quiff For Thick Hair,Oval Face Shape,Curly|Thick|Wavy,Celebrity|Classic|Quiff|Scissor Cut,12|0|7|8,"Although his hair ignites extreme jealousy in most of us, Ben knows only too well that having one of thethickestthatches in celebdom comes with its curses.",https://manforhimself.com/mens-hairstyles/ben-whishaw-wavy-quiff-for-thick-hair/,dataset_cryai/images/ben-whishaw-wavy-quiff-for-thick-hair__00.jpg
train,hugh-jackmans-hair-classic-tousled-quiff-hairstyle__00.jpg,Hugh Jackmans Hair Classic Tousled Quiff Hairstyle,Diamond Face Shape,Short|Texture,Celebrity|Classic|Grey|Quiff|Scissor Cut|taper,9|4|6,"Team softlytaperedsides with plenty of top texture and, well, it’s pretty tough to go wrong. Case in point:Hugh Jackman’s hair.",https://manforhimself.com/mens-hairstyles/hugh-jackmans-hair-classic-tousled-quiff-hairstyle/,dataset_cryai/images/hugh-jackmans-hair-classic-tousled-quiff-hairstyle__00.jpg
train,jack-harlows-hair-curly-mullet__00.jpeg,Jack Harlows Hair Curly Mullet,Round Face Shape,Curly|Fine|Medium|Texture,Celebrity|Mullet,14|0|1|2|6,"From Michael Bolton to George Michael, musicians and their mullets were an 80s coupling that was relatively short-lived.",https://manforhimself.com/mens-hairstyles/jack-harlows-hair-curly-mullet/,dataset_cryai/images/jack-harlows-hair-curly-mullet__00.jpeg
train,kit-harrington-classic-curly-taper-hairstyle__00.jpg,Kit Harrington Classic Curly Taper Hairstyle,Round Face Shape,Curly|Medium,Brown|Celebrity|Classic|taper,14|0|2,"Kit Harrington doesn’t exactly push any hair boundaries with this curlytaperhairstyle. Sure this is a classic look, but we prefer Kit’s longer hair from his Game of Thrones days we have to say. But props to him for rocking guyliner here!",https://manforhimself.com/mens-hairstyles/kit-harrington-classic-curly-taper-hairstyle/,dataset_cryai/images/kit-harrington-classic-curly-taper-hairstyle__00.jpg
